model,seed,target,validity,uniqueness,internal_diversity,scaffold_diversity,mean_qed,mean_sa,fragment_incorporation,fraction_medchem_pass,fraction_pains_free,fraction_bms_free,fraction_lipinski,novelty,nonidenticality,effective_novelty,snn,effective_hit_rate,effective_medchem_pass,mean_qed_novel,mean_sa_novel,avg_top_1,avg_top_10,avg_top_100,avg_top_1_norm,avg_top_10_norm,avg_top_100_norm,auc_top_10,valid_pose_rate,oracle_efficiency_80,oracle_efficiency_100,avg_top_1_filtered,avg_top_10_filtered,avg_top_100_filtered,auc_top_10_filtered,n_molecules_total,n_molecules_attempted,total_gen_time,avg_gen_time_per_mol,total_eval_time,avg_eval_time_per_mol,total_time,avg_time_per_mol
PPO,run_20260429_210505_r02,ITK,0.9326171875,1.0,0.8156573171925108,0.8492146596858638,0.6068502276459161,2.936021367507437,0.8931937172774869,0.9613130128956624,0.987434554973822,0.9759162303664921,0.8931937172774869,1.0,0.0031413612565445027,0.0029296875,0.22759741980865567,0.8330078125,0.9613130128956624,0.6068502276459161,2.936021367507437,1.0,1.0,0.9436138613861383,1.1551155115511555,1.1736798679867992,1.0538366336633664,0.895169480326939,1.0,150.0,339.0,1.0,1.0,0.9436138613861383,0.895169480326939,1024,802,69.76,0.0681,2056.98,2.5648,2126.73,2.6329
PPO,run_20260429_210505_r04,VEGFR2,0.06147934678194044,0.390625,0.6468229157491588,0.8,0.6676606208931309,2.884452268763373,1.0,0.92,0.92,1.0,0.96,1.0,0.0,0.0,0.21102548921883973,0.024015369836695485,0.92,0.6676606208931309,2.884452268763373,0.0,0.0,0.0,-1.1925509486999297,-1.207107720108423,-1.207107720108423,0.0,1.0,1.0,1041.0,0.0,0.0,0.0,0.0,1041,62,78.42,0.0753,452.51,7.2985,530.93,7.3738
PPO,run_20260429_210505_r01,TTK,0.7458455522971652,0.9764089121887287,0.7089193993805345,0.6013422818791946,0.5854382558922702,2.9794654866309407,1.0,0.959731543624161,0.9973154362416108,0.9758389261744966,0.7167785234899329,1.0,0.0,0.0,0.3044140218982082,0.7282502443792767,0.959731543624161,0.5854382558922702,2.9794654866309407,1.0,0.9585192697768763,0.6895892494929005,1.1435091277890468,0.972870182555781,0.691024340770791,0.7667127666113469,1.0,243.0,1023.0,1.0,0.9585192697768763,0.6895892494929005,0.766723837207381,1023,711,95.02,0.0929,1975.01,2.7778,2070.03,2.8707
PPO,run_20260429_210505_r04,TTK,0.820136852394917,0.9916567342073898,0.7139717049644444,0.5673076923076923,0.6502041595519754,2.8684079110971457,1.0,0.9627403846153846,0.9987980769230769,0.9723557692307693,0.859375,1.0,0.0,0.0,0.3159073830947538,0.8132942326490714,0.9627403846153846,0.6502041595519754,2.8684079110971457,1.0,0.9540060851926977,0.6893407707910753,1.2905679513184587,1.0476673427991887,0.6987068965517242,0.7862422150577292,1.0,212.0,1023.0,1.0,0.9540060851926977,0.6893407707910753,0.7863833199148583,1023,788,88.42,0.0864,1488.89,1.8895,1577.31,1.9759
PPO,run_20260429_210505_r04,ITK,0.9697265625,0.998992950654582,0.8096475183313412,0.8175403225806451,0.5715175847896646,2.8172730643793766,0.8891129032258065,0.9659863945578231,0.9879032258064516,0.9818548387096774,0.8336693548387096,1.0,0.0,0.0,0.23855460791450012,0.861328125,0.9659863945578231,0.5715175847896646,2.8172730643793766,1.0,1.0,0.9676567656765681,1.1344884488448848,1.287541254125413,1.136303630363037,0.9222686868296205,1.0,99.0,224.0,1.0,1.0,0.9676567656765681,0.9222686868296205,1024,832,64.56,0.0631,1536.99,1.8473,1601.55,1.9104
PPO,run_20260430_113110_r01,DPP4,0.8013765978367748,0.9460122699386503,0.7433795674951167,0.562905317769131,0.7225741382710342,3.6250722708897163,0.7808041504539559,0.9617940199335548,0.9948119325551232,0.9662775616083009,0.9286640726329443,1.0,0.001226993865030675,0.0009832841691248771,0.2797583855143105,0.591937069813176,0.9617940199335548,0.7225741382710342,3.6250722708897163,1.0,0.9856120826709059,0.5662877583465817,1.0103338632750396,1.1124801271860094,0.5789745627980921,0.844377107456233,1.0,190.0,1017.0,1.0,0.9856120826709059,0.5662877583465817,0.844377107456233,1017,611,64.86,0.0638,450.57,0.7374,515.42,0.8012
PPO,run_20260430_113110_r01,CHK1,0.17073170731707318,0.44571428571428573,0.7031568770495739,0.5897435897435898,0.5151590388843216,2.686285640817475,1.0,0.8717948717948718,0.9871794871794872,0.8846153846153846,0.9358974358974359,0.9871794871794872,0.0,0.0,0.37255793582879465,0.07512195121951219,0.8701298701298701,0.5141929358494238,2.6941287156763236,1.0,0.706355140186916,0.20766355140186854,1.0037383177570096,0.7067289719626171,0.2077009345794386,0.6462828356507863,1.0,117.0,1025.0,1.0,0.706355140186916,0.20766355140186854,0.6472266602986456,1025,161,96.49,0.0941,205.66,1.2774,302.15,1.3716
PPO,run_20260429_210505_r04,PptT,0.015732546705998034,1.0,0.5793128536690724,0.625,0.4301615547147166,3.086912400224033,1.0,0.8125,1.0,1.0,0.6875,0.0625,0.0,0.0,0.9569256756756757,0.0009832841691248771,1.0,0.7299118868848335,2.9632911182996065,0.7225095570047223,0.45311445918596804,0.40160032981035904,0.7225095570047223,0.45311445918596804,0.40160032981035904,0.4494601592285025,1.0,13.0,1017.0,0.7225095570047223,0.45311445918596804,0.40160032981035904,0.45084589556327476,1017,13,0.0,0.0,50.37,3.8746,50.37,3.8746
PPO,run_20260429_210505_r02,CHK1,0.3771266540642722,0.7017543859649122,0.6935940104785501,0.2892857142857143,0.5655295105993905,2.5835801989107616,1.0,0.9178571428571428,0.9964285714285714,0.9214285714285714,0.9857142857142858,1.0,0.002506265664160401,0.000945179584120983,0.34865458508797875,0.2646502835538752,0.9178571428571428,0.5655295105993905,2.5835801989107616,0.869158878504673,0.7704672897196261,0.4666915887850468,0.869158878504673,0.7704672897196261,0.4666915887850468,0.6280801370952069,1.0,128.0,1058.0,0.869158878504673,0.7704672897196261,0.4666915887850468,0.6304813727692373,1058,350,116.88,0.1105,796.15,2.2747,913.03,2.3852
PPOD,run_20260429_211332_r01,ITK,0.9462890625,0.9958720330237358,0.8012153845905654,0.8466321243523316,0.6171806617773992,2.7965250408391755,0.8932642487046633,0.9593967517401392,0.9906735751295337,0.9699481865284975,0.9046632124352332,1.0,0.0010319917440660474,0.0009765625,0.2571930417734142,0.841796875,0.9593967517401392,0.6171806617773992,2.7965250408391755,1.0,1.0,0.9858580858085811,1.2417491749174918,1.2627887788778882,1.1776402640264032,0.9269226678527227,1.0,120.0,184.0,1.0,1.0,0.9858580858085811,0.9269226678527227,1024,810,44.93,0.0439,1105.81,1.3652,1150.75,1.4091
PPO,run_20260430_113110_r01,PptT,0.02233009708737864,1.0,0.620711753344417,0.6521739130434783,0.49808756286842665,2.8554951037360876,1.0,0.8695652173913043,1.0,1.0,0.782608695652174,0.34782608695652173,0.0,0.0,0.782147600328065,0.007766990291262136,1.0,0.6629176196778974,2.4061350125806373,0.724758263998201,0.46492017090173154,0.33237388501611576,0.724758263998201,0.46492017090173154,0.287234839967019,0.46131894782899274,1.0,13.0,1030.0,0.724758263998201,0.46492017090173154,0.33237388501611576,0.46278987233173097,1030,20,0.0,0.0,102.37,5.1183,102.37,5.1183
PPOD,run_20260429_211332_r02,DPP4,0.7677865612648221,0.963963963963964,0.7533628227645005,0.7236315086782377,0.7241334873365437,3.5328477292779374,0.5700934579439252,0.9601873536299765,0.9933244325767691,0.9612817089452603,0.9038718291054739,1.0,0.005148005148005148,0.003952569169960474,0.29557481001561636,0.42193675889328064,0.9601873536299765,0.7241334873365437,3.5328477292779374,1.0,1.0,0.6513672496025429,1.3839427662957071,1.3052464228934817,0.6987678855325913,0.8859544763317142,1.0,179.0,313.0,1.0,1.0,0.6513672496025429,0.8859544763317142,1012,417,70.53,0.0697,440.56,1.0565,511.1,1.1262
PPO,run_20260430_113110_r01,PEPCK,0.8748768472906404,0.6768018018018018,0.45051627083530876,0.259567387687188,0.37916070828002496,2.9062621920308453,1.0,0.9733777038269551,0.9983361064891847,0.9900166389351082,0.39600665557404324,0.9966722129783694,0.0,0.0,0.59132951004461,0.5901477832512315,0.9732888146911519,0.3789805638061574,2.907730787108763,1.0,1.0,1.0,1.0505928853754942,1.1565217391304352,1.1509881422924904,0.975407776631165,1.0,34.0,164.0,1.0,1.0,1.0,0.9778384907731663,1015,857,76.77,0.0756,2104.83,2.456,2181.6,2.5317
PPO,run_20260430_113110_r01,TTK,0.7010816125860374,0.9635343618513323,0.6927683726814098,0.5982532751091703,0.6870078161558978,2.7680677960813274,1.0,0.9534206695778749,0.9985443959243085,0.9548762736535662,0.9213973799126638,1.0,0.002805049088359046,0.0019665683382497543,0.3303498702127072,0.6755162241887905,0.9534206695778749,0.6870078161558978,2.7680677960813274,1.0,0.8644523326572008,0.5560446247464502,1.0547667342799187,0.8699290060851925,0.5565922920892493,0.6779160209501357,1.0,295.0,1017.0,1.0,0.8644523326572008,0.5560446247464502,0.6779567408231164,1017,665,58.52,0.0575,896.54,1.3482,955.06,1.4057
PPOD,run_20260429_211332_r01,CHK1,0.3063583815028902,0.6792452830188679,0.7136382322990109,0.6388888888888888,0.5276373094779302,2.7893866977336734,1.0,0.9675925925925926,0.9907407407407407,0.9722222222222222,0.9398148148148148,1.0,0.0,0.0,0.33063934692916314,0.20809248554913296,0.9675925925925926,0.5276373094779302,2.7893866977336734,0.8990654205607478,0.766355140186916,0.5660934579439254,0.8990654205607478,0.766355140186916,0.5660934579439254,0.6643203140475034,1.0,118.0,1038.0,0.8990654205607478,0.766355140186916,0.5660934579439254,0.6662887439443272,1038,294,107.96,0.104,311.98,1.0611,419.93,1.1651
PPOD,run_20260429_211332_r01,PEPCK,0.6732283464566929,0.7748538011695907,0.4688613924401134,0.3471698113207547,0.3524373086136614,2.8065649715700456,1.0,0.9716981132075472,0.9981132075471698,0.9867924528301887,0.37735849056603776,0.9981132075471698,0.0,0.0,0.624842842541299,0.5206692913385826,0.9716446124763705,0.3524502445729449,2.806851298143479,1.0,1.0,1.0,1.192885375494071,1.1573122529644269,1.1779841897233205,0.9762137810836886,1.0,32.0,114.0,1.0,1.0,1.0,0.9786916565641746,1016,664,73.23,0.0721,1818.4,2.7386,1891.64,2.8106
PPOD,run_20260429_211332_r01,DPP4,0.8102261553588987,0.9296116504854369,0.7322641812574133,0.6135770234986945,0.7312658135087879,3.4098561248128236,0.664490861618799,0.9685658153241651,0.9947780678851175,0.9660574412532638,0.9203655352480418,1.0,0.0024271844660194173,0.0019665683382497543,0.3182937314017472,0.5004916420845624,0.9685658153241651,0.7312658135087879,3.4098561248128236,1.0,0.9998410174880762,0.7091653418124011,1.0143084260731319,1.1283783783783783,0.7220190779014313,0.8546186217451183,1.0,226.0,1017.0,1.0,0.9998410174880762,0.7091653418124011,0.8546186217451183,1017,534,76.65,0.0754,475.03,0.8896,551.69,0.9649
PPOD,run_20260429_211332_r02,CHK1,0.2754036087369421,0.6103448275862069,0.7041671261879505,0.5480225988700564,0.5584714723583257,2.737284616254423,1.0,0.9322033898305084,0.9943502824858758,0.9378531073446328,0.9548022598870056,1.0,0.006896551724137931,0.001899335232668566,0.3772263186641524,0.16809116809116809,0.9322033898305084,0.5584714723583257,2.737284616254423,0.8822429906542057,0.783177570093458,0.4288971962616824,0.8822429906542057,0.783177570093458,0.4288971962616824,0.6170915319824978,1.0,219.0,1053.0,0.8822429906542057,0.783177570093458,0.4288971962616824,0.6195617363547444,1053,259,99.25,0.0943,293.35,1.1326,392.61,1.2269
PPOD,run_20260429_211332_r01,TTK,0.7888563049853372,0.990086741016109,0.714089203523331,0.7096370463078848,0.6600854911462755,2.998873631506522,1.0,0.9612015018773467,0.9974968710888611,0.9687108886107635,0.8723404255319149,1.0,0.0,0.0,0.3104651234072035,0.7810361681329423,0.9612015018773467,0.6600854911462755,2.998873631506522,1.0,0.9623732251521299,0.6655578093306288,1.1460446247464504,0.9946754563894524,0.668788032454361,0.813230832832678,1.0,185.0,1023.0,1.0,0.9623732251521299,0.6655578093306288,0.8132652533772243,1023,754,64.04,0.0626,1069.67,1.4187,1133.71,1.4813
PPO,run_20260430_113110_r01,VEGFR2,0.01065891472868217,1.0,0.6610117153210384,0.9090909090909091,0.6670698920317912,3.246789447583875,1.0,0.9090909090909091,1.0,0.9090909090909091,0.9090909090909091,1.0,0.0,0.0,0.2015516592042151,0.01065891472868217,0.9090909090909091,0.6670698920317912,3.246789447583875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1032.0,1032.0,0.0,0.0,0.0,0.0,1032,10,37.52,0.0364,56.27,5.6269,93.79,5.6633
PPOD,run_20260429_211332_r02,PptT,0.026871401151631478,0.8214285714285714,0.6321314344600784,0.6521739130434783,0.4922785732564486,2.9257696012177434,1.0,0.8695652173913043,1.0,1.0,0.6956521739130435,0.34782608695652173,0.0,0.0,0.7787794782434448,0.007677543186180422,1.0,0.6462167745434605,2.6081741928403965,0.7472453339329886,0.4822352147515178,0.2429165729705419,0.7472453339329886,0.4822352147515178,0.18633348324713292,0.474254265426801,1.0,13.0,1042.0,0.7472453339329886,0.4822352147515178,0.2429165729705419,0.4757826163001242,1042,25,18.6,0.0179,143.9,5.7561,162.51,5.774
PPOD,run_20260429_211332_r01,VEGFR2,0.03493013972055888,0.8285714285714286,0.6547110251889564,0.6896551724137931,0.6806571695277783,2.760042212681561,1.0,0.9655172413793104,1.0,0.9655172413793104,0.9310344827586207,1.0,0.0,0.0,0.22290554123678719,0.028942115768463075,0.9655172413793104,0.6806571695277783,2.760042212681561,0.0,0.0,0.0,-1.740688685874912,-1.3524244553759661,-1.3524244553759661,0.0,1.0,1.0,1002.0,0.0,0.0,0.0,0.0,1002,33,34.63,0.0346,88.81,2.6913,123.44,2.7258
PPOD,run_20260429_211332_r01,PptT,0.01678183613030602,1.0,0.591212458870851,0.6470588235294118,0.46357717856233044,3.1602424275696372,1.0,0.8235294117647058,1.0,1.0,0.7058823529411765,0.11764705882352941,0.0,0.0,0.924773396993547,0.0019743336623889436,1.0,0.8640695235044918,3.648406991699457,0.7382505059590736,0.4595232741173826,0.3500112435349675,0.7382505059590736,0.4595232741173826,0.3415143435381799,0.4558197184623356,1.0,13.0,1013.0,0.7382505059590736,0.4595232741173826,0.3500112435349675,0.4572520726544726,1013,14,0.0,0.0,58.01,4.1439,58.01,4.1439
PPOD,run_20260429_211332_r02,VEGFR2,0.04407443682664055,0.8222222222222222,0.6273782534139325,0.6756756756756757,0.6617193519892658,2.8650462169733086,1.0,0.972972972972973,0.972972972972973,1.0,0.918918918918919,1.0,0.0,0.0,0.19887056514947532,0.03623898139079334,0.972972972972973,0.6617193519892658,2.8650462169733086,0.34645115952213656,0.057741859920356096,0.057741859920356096,0.34645115952213656,-0.824197704380417,-0.824197704380417,0.02831669859169666,1.0,187.0,1021.0,0.34645115952213656,0.057741859920356096,0.057741859920356096,0.0449243842803235,1021,43,85.92,0.0842,228.94,5.3243,314.87,5.4084
PPOD,run_20260429_211332_r02,ITK,0.9501953125,0.9979445015416238,0.822453209914658,0.8970133882595263,0.611032244972704,2.9361842686590482,0.8681771369721936,0.963226571767497,0.9886714727085479,0.9732234809474768,0.898043254376931,1.0,0.0,0.0,0.23545160380471705,0.8232421875,0.963226571767497,0.611032244972704,2.9361842686590482,1.0,1.0,0.950544554455446,1.0519801980198025,1.1204620462046209,1.0616749174917495,0.905621599757632,1.0,119.0,251.0,1.0,1.0,0.950544554455446,0.905621599757632,1024,795,45.21,0.0442,1094.17,1.3763,1139.38,1.4205
PPOD,run_20260429_211332_r02,PEPCK,0.900398406374502,0.6670353982300885,0.4631252640174932,0.34991708126036486,0.3671745656998336,2.9803968583911153,1.0,0.9469320066334992,1.0,0.9684908789386402,0.3615257048092869,0.9966832504145937,0.0,0.0,0.6170337368837989,0.598605577689243,0.9467554076539102,0.36695513337869035,2.982107270677959,1.0,1.0,1.0,1.0545454545454545,1.114624505928854,1.1591304347826086,0.9715834684975513,1.0,32.0,146.0,1.0,1.0,1.0,0.9742804867486576,1004,868,74.69,0.0744,2335.12,2.6902,2409.81,2.7646
PPOD,run_20260429_211332_r04,CHK1,0.31786771964461996,0.8664596273291926,0.7310723264234823,0.6200716845878136,0.47613890405074916,2.70092419281618,1.0,0.974910394265233,1.0,0.978494623655914,0.8817204301075269,0.996415770609319,0.003105590062111801,0.0009871668311944718,0.311521827448145,0.2744323790720632,0.9748201438848921,0.475730954163984,2.7031492119389497,1.0,0.9685981308411215,0.6777570093457952,1.0542056074766357,1.0020560747663552,0.6811028037383186,0.7437680250205275,1.0,492.0,1013.0,1.0,0.9685981308411215,0.6777570093457952,0.744697011832383,1013,307,84.06,0.083,402.19,1.3101,486.25,1.393
PPOD,run_20260429_211332_r04,PptT,0.019398642095053348,0.95,0.605683315428325,0.631578947368421,0.4625639619414837,2.8936442882778457,1.0,0.8421052631578947,1.0,1.0,0.7368421052631579,0.21052631578947367,0.0,0.0,0.8698353396983535,0.0038797284190106693,1.0,0.6590105720843891,2.137983547998539,0.7562401619069036,0.46818079604227575,0.3390450490967694,0.7562401619069036,0.46818079604227575,0.3041750993178923,0.46453802720426207,1.0,13.0,1031.0,0.7562401619069036,0.46818079604227575,0.3390450490967694,0.46596950518174246,1031,15,0.0,0.0,59.78,3.9856,59.78,3.9856
PPOD,run_20260429_211332_r02,TTK,0.8426197458455523,0.9825986078886311,0.7037409917020772,0.6375442739079102,0.6683959765536448,2.8208551082959814,1.0,0.9598583234946871,0.9964580873671782,0.9752066115702479,0.89728453364817,1.0,0.0,0.0,0.3432878709411979,0.8279569892473119,0.9598583234946871,0.6683959765536448,2.8208551082959814,1.0,0.9939148073022313,0.7516734279918859,1.0065922920892494,1.0258620689655171,0.7548681541582145,0.83416040599676,1.0,208.0,1023.0,1.0,0.9939148073022313,0.7516734279918859,0.8342747490452457,1023,808,60.28,0.0589,1090.17,1.3492,1150.46,1.4082
PPOD,run_20260429_211332_r03,CHK1,0.2591170825335892,0.562962962962963,0.7058358230549526,0.3684210526315789,0.5759526023442922,2.7115860965529768,1.0,0.9605263157894737,1.0,0.9605263157894737,0.9671052631578947,0.993421052631579,0.003703703703703704,0.0009596928982725527,0.3456755191702756,0.14491362763915547,0.9602649006622517,0.5758625601573573,2.7157530980090487,0.9757009345794394,0.7284112149532712,0.3721869158878504,0.9757009345794394,0.7284112149532712,0.3721869158878504,0.5422506143828367,1.0,355.0,1042.0,0.9757009345794394,0.7284112149532712,0.3721869158878504,0.5539096480670467,1042,255,100.77,0.0967,302.98,1.1882,403.75,1.2849
PPOD,run_20260429_211332_r03,DPP4,0.8379174852652259,0.9566236811254396,0.7548793760259207,0.7144607843137255,0.7372285212092305,3.4700258005277296,0.5171568627450981,0.9549763033175356,0.9926470588235294,0.9313725490196079,0.9522058823529411,1.0,0.0023446658851113715,0.0019646365422396855,0.29614118837022163,0.41453831041257366,0.9549763033175356,0.7372285212092305,3.4700258005277296,1.0,0.9978537360890302,0.5989904610492844,1.1852146263910968,1.3803656597774243,0.6372416534181238,0.8754594172931743,1.0,186.0,1018.0,1.0,0.9978537360890302,0.5989904610492844,0.8755011014299698,1018,422,64.53,0.0634,431.01,1.0213,495.54,1.0847
PPOD,run_20260429_211332_r04,PEPCK,0.9625246548323472,0.6690573770491803,0.4603252807780799,0.2664624808575804,0.33991935359051817,2.759751529709243,1.0,0.9464012251148545,0.998468606431853,0.9846860643185299,0.40735068912710565,0.996937212863706,0.0,0.0,0.6465252194448806,0.6420118343195266,0.946236559139785,0.339633041379726,2.7606527080917767,1.0,1.0,1.0,1.0980237154150194,1.1106719367588933,1.1652569169960476,0.9696880043033889,1.0,39.0,135.0,1.0,1.0,1.0,0.97190816120582,1014,928,74.54,0.0735,2268.72,2.4447,2343.25,2.5182
PPOD,run_20260429_211332_r03,PptT,0.021780303030303032,0.8260869565217391,0.6157990051972397,0.5789473684210527,0.4543635168614594,2.8990157990721137,1.0,0.8421052631578947,1.0,1.0,0.7368421052631579,0.21052631578947367,0.0,0.0,0.8644019468962261,0.003787878787878788,1.0,0.6200584579542738,2.163498224271311,0.7494940409264673,0.4661569597481449,0.2621637295397252,0.7494940409264673,0.4661569597481449,0.20234812351319054,0.46248148656513843,1.0,13.0,1056.0,0.7494940409264673,0.4661569597481449,0.2621637295397252,0.46374459423723674,1056,19,0.0,0.0,101.74,5.3549,101.74,5.3549
PPOD,run_20260429_211332_r03,ITK,0.957843137254902,0.9877175025588536,0.7989663721514344,0.8663212435233161,0.6266509695646975,2.7294726942999947,0.9098445595854923,0.9703872437357631,0.9927461139896373,0.9772020725388602,0.917098445595855,1.0,0.0,0.0,0.26732844706104303,0.8607843137254902,0.9703872437357631,0.6266509695646975,2.7294726942999947,1.0,1.0,0.9981600660066006,1.5346534653465354,1.2240099009900995,1.1999174917491748,0.9110252863521646,1.0,125.0,238.0,1.0,1.0,0.9981600660066006,0.9110252863521646,1020,847,43.37,0.0425,937.42,1.1068,980.79,1.1493
PPOD,run_20260429_211332_r04,DPP4,0.8493150684931506,0.9423963133640553,0.7490619842255981,0.6577017114914425,0.744548483492974,3.4851948957194705,0.7701711491442543,0.9523809523809523,0.9975550122249389,0.9547677261613692,0.9315403422982885,1.0,0.0034562211981566822,0.0029354207436399216,0.30914666502909915,0.6164383561643836,0.9523809523809523,0.744548483492974,3.4851948957194705,1.0,1.0,0.8009538950715416,1.2368839427662957,1.2333068362480126,0.837281399046104,0.8768819671519108,1.0,169.0,483.0,1.0,1.0,0.8009538950715416,0.8768819671519108,1022,631,60.6,0.0593,810.65,1.2847,871.25,1.344
PPOD,run_20260429_211332_r04,ITK,0.96484375,0.9979757085020243,0.8153140380127906,0.9330628803245437,0.6245658234098945,2.995872088256294,0.8945233265720081,0.9523809523809523,0.9797160243407708,0.9746450304259635,0.9269776876267748,1.0,0.0,0.0,0.23351331640130127,0.861328125,0.9523809523809523,0.6245658234098945,2.995872088256294,1.0,1.0,0.9688036303630365,1.365511551155116,1.3836633663366338,1.1589521452145215,0.9210548325340346,1.0,96.0,178.0,1.0,1.0,0.9688036303630365,0.9210548325340346,1024,823,47.41,0.0463,1055.32,1.2823,1102.73,1.3286
PPOD,run_20260429_211332_r05,DPP4,0.8633235004916421,0.9362186788154897,0.7346025615495781,0.6094890510948905,0.7375810375757706,3.385649507393084,0.7652068126520681,0.9634340222575517,0.9927007299270073,0.9635036496350365,0.940389294403893,1.0,0.00683371298405467,0.0058997050147492625,0.3104922032428265,0.6184857423795477,0.9634340222575517,0.7375810375757706,3.385649507393084,1.0,1.0,0.6575914149443559,1.0023847376788555,1.2412559618441972,0.6817170111287763,0.862385237918814,1.0,184.0,993.0,1.0,1.0,0.6575914149443559,0.862385237918814,1017,642,61.61,0.0606,539.25,0.84,600.86,0.9005
PPOD,run_20260429_211332_r03,PEPCK,0.9445544554455445,0.69916142557652,0.4682228412569973,0.4047976011994003,0.3564460578374694,2.8272316818028345,1.0,0.9535232383808095,1.0,0.9895052473763118,0.3553223388305847,0.9970014992503748,0.0,0.0,0.6128808659337035,0.6584158415841584,0.9533834586466166,0.35621547762584266,2.828316835834739,1.0,1.0,1.0,1.0466403162055338,1.1790513833992098,1.1496442687747035,0.9722339451336438,1.0,33.0,101.0,1.0,1.0,1.0,0.975679626658318,1010,913,76.89,0.0761,2347.89,2.5716,2424.78,2.6477
PPOD,run_20260429_211332_r03,TTK,0.7458455522971652,0.9803407601572739,0.7129430272862773,0.49732620320855614,0.6487273031190565,2.8023395817867987,1.0,0.9478609625668449,0.9959893048128342,0.9585561497326203,0.9171122994652406,1.0,0.001310615989515072,0.0009775171065493646,0.2924262872319093,0.7311827956989247,0.9478609625668449,0.6487273031190565,2.8023395817867987,1.0,0.9412778904665317,0.644533468559838,1.1130831643002028,0.9525862068965518,0.6456643002028399,0.737089586567765,1.0,363.0,1023.0,1.0,0.9412778904665317,0.644533468559838,0.7381533237108059,1023,707,61.32,0.0599,1083.83,1.533,1145.15,1.5929
PPOD,run_20260429_211332_r03,VEGFR2,0.022637795275590553,1.0,0.6552383192737076,0.8260869565217391,0.6884376220048368,2.9212473625009605,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.22433711042191112,0.022637795275590553,1.0,0.6884376220048368,2.9212473625009605,0.20941672522839075,0.08011243851018982,0.08011243851018982,0.20941672522839075,-0.4256851721714686,-0.4256851721714686,0.011227250845225517,1.0,952.0,1016.0,0.20941672522839075,0.08011243851018982,0.08011243851018982,0.012259235449574428,1016,19,35.27,0.0347,99.01,5.2112,134.28,5.246
REINFORCE,run_20260429_211516_r01,CHK1,0.4160873882820258,0.9045346062052506,0.7325563519010772,0.6385224274406333,0.5026766027746136,2.7542217328685723,1.0,0.9736147757255936,0.9947229551451188,0.9815303430079155,0.9604221635883905,0.9973614775725593,0.0,0.0,0.32720766540447654,0.3753723932472691,0.9735449735449735,0.5024467816904951,2.7559991213769917,1.0,0.8925233644859812,0.6586542056074767,1.4317757009345797,0.9839252336448598,0.6677943925233646,0.655830402138303,1.0,470.0,1007.0,1.0,0.8925233644859812,0.6586542056074767,0.6576761858505078,1007,404,70.65,0.0702,358.06,0.8863,428.71,0.9565
PPOD,run_20260429_211332_r05,CHK1,0.4085487077534791,0.8345498783454988,0.7347020834475742,0.5247813411078717,0.5338436005550973,2.771999474220102,1.0,0.9766763848396501,1.0,0.9795918367346939,0.9650145772594753,1.0,0.0024330900243309003,0.0009940357852882703,0.3065499957534021,0.34095427435387676,0.9766763848396501,0.5338436005550973,2.771999474220102,1.0,0.9336448598130842,0.6717570093457944,1.0317757009345798,0.9401869158878506,0.672411214953271,0.7957209081956857,1.0,245.0,1006.0,1.0,0.9336448598130842,0.6717570093457944,0.7985892691617686,1006,398,90.56,0.09,390.15,0.9803,480.71,1.0703
REINFORCE,run_20260429_211516_r01,DPP4,0.7243401759530792,0.9743589743589743,0.7302249210709768,0.7049861495844876,0.7244826080174831,3.3903532145091226,0.7146814404432132,0.9748062015503876,0.9944598337950139,0.9626038781163435,0.9210526315789473,1.0,0.0,0.0,0.3268687842267707,0.5043988269794721,0.9748062015503876,0.7244826080174831,3.3903532145091226,1.0,1.0,0.7087917329093802,1.240858505564388,1.3052464228934817,0.7449920508744041,0.8159163562389368,1.0,351.0,844.0,1.0,1.0,0.7087917329093802,0.8159163562389368,1023,507,52.19,0.051,300.69,0.5931,352.88,0.6441
PPOD,run_20260429_211332_r05,ITK,0.9247311827956989,0.9978858350951374,0.8091393322216904,0.8601694915254238,0.6476884277576423,2.8844282678981075,0.8866525423728814,0.965352449223417,0.9883474576271186,0.9766949152542372,0.9396186440677966,1.0,0.0,0.0,0.25162015241082686,0.8181818181818182,0.965352449223417,0.6476884277576423,2.8844282678981075,1.0,1.0,0.9558003300330032,1.0231023102310235,1.1881188118811885,1.122689768976898,0.9117573047627344,1.0,107.0,294.0,1.0,1.0,0.9558003300330032,0.9117573047627344,1023,790,45.88,0.0449,977.13,1.2369,1023.01,1.2817
PPOD,run_20260429_211332_r04,VEGFR2,0.019704433497536946,0.75,0.631375659604697,0.6666666666666666,0.672722717415025,3.0795066585596804,1.0,1.0,1.0,1.0,0.9333333333333333,1.0,0.0,0.0,0.22238244138205732,0.014778325123152709,1.0,0.672722717415025,3.0795066585596804,0.0,0.0,0.0,-1.7371749824314826,-1.7371749824314826,-1.7371749824314826,0.0,1.0,1.0,1015.0,0.0,0.0,0.0,0.0,1015,20,36.51,0.036,85.53,4.2765,122.04,4.3125
